Research PID=73252 SHA256=FFF49AC21720ABFC824C2B4F68B862727630EB0DB71CFE1F9EA8F685D0DB10AE
CANDIDATE Motion pool=0x1cd80a401e0 blocks=1 slots=512 live=5
  id=0x5000000000003 address=0x1cd9e204040 presence=1 raw_speed=13.9933715
  id=0x5000000010003 address=0x1cd9e204678 presence=1 raw_speed=35.7770057
  id=0x5000000020002 address=0x1cd9e204cb0 presence=1 raw_speed=9.31600037
  id=0x5000000030001 address=0x1cd9e2052e8 presence=1 raw_speed=8.33333302
  id=0x5000000040002 address=0x1cd9e205920 presence=1 raw_speed=13.9983549
CANDIDATE Motion pool=0x1cdca7a1c40 blocks=1 slots=512 live=5
  id=0x5000000000003 address=0x1cd9ded7040 presence=1 raw_speed=16.7989839
  id=0x5000000010003 address=0x1cd9ded7678 presence=1 raw_speed=33.9274011
  id=0x5000000020002 address=0x1cd9ded7cb0 presence=1 raw_speed=12.9136917
  id=0x5000000030001 address=0x1cd9ded82e8 presence=1 raw_speed=8.33333302
  id=0x5000000040002 address=0x1cd9ded8920 presence=1 raw_speed=11.1238699
CANDIDATE Train pool=0x1cdca904500 blocks=1 slots=2048 live=5
  id=0x5000000000003 address=0x1cd9dcb5040 name=B81500 code=B81500
  id=0x5000000010003 address=0x1cd9dcb51b8 name=B81501 code=B81501
  id=0x5000000020002 address=0x1cd9dcb5330 name=B81502 code=B81502
  id=0x5000000030001 address=0x1cd9dcb54a8 name=TGV-M 900 code=TGV-M 900
  id=0x5000000040002 address=0x1cd9dcb5620 name=B81503 code=B81503
Discovery scanned=2821 MiB limit_reached=0 train_candidates=1 motion_candidates=2
Candidates require UI correlation and lifetime/thread validation; no hooks installed.
EXPERIMENT utc=2026-09-14T16:10:09Z id=0x5000000000003 name=B81500 source=0 pool=0x1cd80a401e0 target_kmh=5 single_write=1
TRACE,after,4510,25.294842,25.236342
TRACE,after,4572,25.119342,25.060842
TRACE,after,4633,24.914592,24.885342
TRACE,after,4694,24.739092,24.709842
TRACE,after,4755,24.563592,24.534342
TRACE,after,4816,24.388092,24.358842
TRACE,after,4878,24.212592,24.154092
TRACE,after,4941,24.037092,23.978592
TRACE,after,5002,23.861592,23.803092
TRACE,after,5062,23.656842,23.627592
TRACE,after,5124,23.481342,23.452092
TRACE,after,5185,23.305842,23.276592
TRACE,after,5247,23.130342,23.101092
TRACE,after,5309,22.954842,22.896342
TRACE,after,5373,22.750092,22.720842
TRACE,after,5436,22.574592,22.545342
TRACE,after,5498,22.399092,22.340592
TRACE,after,5560,22.165092,22.165092
TRACE,after,5622,22.048092,21.989592
TRACE,after,5684,21.843342,21.814092
TRACE,after,5746,21.667842,21.638592
TRACE,after,5808,21.492342,21.433842
TRACE,after,5872,21.316842,21.258342
TRACE,after,5932,21.141342,21.082842
TRACE,after,5993,20.936592,20.907342
TRACE,after,6054,20.761092,20.731842
TRACE,after,6116,20.585592,20.556342
TRACE,after,6177,20.410092,20.380842
TRACE,after,6238,20.234592,20.176092
TRACE,after,6299,20.059092,20.000592
